"id","type","parent","permlink","name","ytcount"
"Category:Addison, Joseph","1","","http://imslp.org/wiki/Category:Addison,_Joseph","Addison, Joseph",91744
"Category:Addison, Henry Robert","1","","http://imslp.org/wiki/Category:Addison,_Henry_Robert","Addison, Henry Robert",3136
"Category:Adams, A. Emmett","1","","http://imslp.org/wiki/Category:Adams,_A._Emmett","Adams, A. Emmett",22252
"Category:Adcock, Mrs. St. John","1","","http://imslp.org/wiki/Category:Adcock,_Mrs._St._John","Adcock, Mrs. St. John",73
"Category:Addey, Henry Markinfield","1","","http://imslp.org/wiki/Category:Addey,_Henry_Markinfield","Addey, Henry Markinfield",0
"Category:Adayevskaya, Ella","1","","http://imslp.org/wiki/Category:Adayevskaya,_Ella","Adayevskaya, Ella",3
"Category:Adams, Stefan","1","","http://imslp.org/wiki/Category:Adams,_Stefan","Adams, Stefan",230122
"Category:Adamson, G. M.","1","","http://imslp.org/wiki/Category:Adamson,_G._M.","Adamson, G. M.",2985
"Category:Adams, William P.","1","","http://imslp.org/wiki/Category:Adams,_William_P.","Adams, William P.",160900
"Category:Adams, O. S.","1","","http://imslp.org/wiki/Category:Adams,_O._S.","Adams, O. S.",1000000
"Category:Adgate, Andrew","1","","http://imslp.org/wiki/Category:Adgate,_Andrew","Adgate, Andrew",156
"Category:Aderer, Adolphe","1","","http://imslp.org/wiki/Category:Aderer,_Adolphe","Aderer, Adolphe",35
"Category:Adenis, Jules","1","","http://imslp.org/wiki/Category:Adenis,_Jules","Adenis, Jules",19
"Category:Adler, Emanuel","1","","http://imslp.org/wiki/Category:Adler,_Emanuel","Adler, Emanuel",11137
"Category:Adams, Mrs. Crosby","1","","http://imslp.org/wiki/Category:Adams,_Mrs._Crosby","Adams, Mrs. Crosby",2068
"Category:Adams, Joseph H.","1","","http://imslp.org/wiki/Category:Adams,_Joseph_H.","Adams, Joseph H.",59001
"Category:Adenis, Eugène","1","","http://imslp.org/wiki/Category:Adenis,_Eugène","Adenis, Eugène",18
"Category:Advent Chamber Orchestra","1","","http://imslp.org/wiki/Category:Advent_Chamber_Orchestra","Advent Chamber Orchestra",30376
"Category:Adler, Vincent","1","","http://imslp.org/wiki/Category:Adler,_Vincent","Adler, Vincent",46852
"Category:Adson, John","1","","http://imslp.org/wiki/Category:Adson,_John","Adson, John",157167
"Category:Addy, Doug","1","","http://imslp.org/wiki/Category:Addy,_Doug","Addy, Doug",7120
"Category:Adrio, Adam","1","","http://imslp.org/wiki/Category:Adrio,_Adam","Adrio, Adam",31
"Category:Agricola, Alexander","1","","http://imslp.org/wiki/Category:Agricola,_Alexander","Agricola, Alexander",27892
"Category:Agiout, Alexandre d'","1","","http://imslp.org/wiki/Category:Agiout,_Alexandre_d'","Agiout, Alexandre d'",0
"Category:Agrell, Johan","1","","http://imslp.org/wiki/Category:Agrell,_Johan","Agrell, Johan",2834
"Category:Aguabella, Narciso","1","","http://imslp.org/wiki/Category:Aguabella,_Narciso","Aguabella, Narciso",59
"Category:Agricola, Martin","1","","http://imslp.org/wiki/Category:Agricola,_Martin","Agricola, Martin",53654
"Category:Aguilar, A. d'","1","","http://imslp.org/wiki/Category:Aguilar,_A._d'","Aguilar, A. d'",644475
"Category:Agresta, Agostino","1","","http://imslp.org/wiki/Category:Agresta,_Agostino","Agresta, Agostino",69
"Category:Aguétant, Pierre","1","","http://imslp.org/wiki/Category:Aguétant,_Pierre","Aguétant, Pierre",0
"Category:Aguilera de Heredia, Sebastián","1","","http://imslp.org/wiki/Category:Aguilera_de_Heredia,_Sebastián","Aguilera de Heredia, Sebastián",2809
"Category:Aguet, William","1","","http://imslp.org/wiki/Category:Aguet,_William","Aguet, William",36
"Category:Ahlborn, Alfred","1","","http://imslp.org/wiki/Category:Ahlborn,_Alfred","Ahlborn, Alfred",65
"Category:Aguado, Dionisio","1","","http://imslp.org/wiki/Category:Aguado,_Dionisio","Aguado, Dionisio",60312
"Category:Abramowitsch, A.","1","","http://imslp.org/wiki/Category:Abramowitsch,_A.","Abramowitsch, A.",2885
"Category:Aadler, C. A.","1","","http://imslp.org/wiki/Category:Aadler,_C._A.","Aadler, C. A.",337279
"Category:Aakjær, Jeppe","1","","http://imslp.org/wiki/Category:Aakjær,_Jeppe","Aakjær, Jeppe",1819
"Category:Aarestrup, Emil","1","","http://imslp.org/wiki/Category:Aarestrup,_Emil","Aarestrup, Emil",495
"Category:Abbot, Asahel","1","","http://imslp.org/wiki/Category:Abbot,_Asahel","Abbot, Asahel",3
"Category:Aasen, Ivar","1","","http://imslp.org/wiki/Category:Aasen,_Ivar","Aasen, Ivar",8141
"Category:Abbey, Alonzo Judson","1","","http://imslp.org/wiki/Category:Abbey,_Alonzo_Judson","Abbey, Alonzo Judson",5
"Category:Abbiate, Louis","1","","http://imslp.org/wiki/Category:Abbiate,_Louis","Abbiate, Louis",1314
"Category:Abbot, John M.","1","","http://imslp.org/wiki/Category:Abbot,_John_M.","Abbot, John M.",123086
"Category:Aarons, Alfred E.","1","","http://imslp.org/wiki/Category:Aarons,_Alfred_E.","Aarons, Alfred E.",32458
"Category:Abbott, C. D.","1","","http://imslp.org/wiki/Category:Abbott,_C._D.","Abbott, C. D.",131856
"Category:Aaron, Michael","1","","http://imslp.org/wiki/Category:Aaron,_Michael","Aaron, Michael",1000000
"Category:Adam","1","","http://imslp.org/wiki/Category:Adam","Adam",1000000
"Category:Acworth, Harry Arbuthnot","1","","http://imslp.org/wiki/Category:Acworth,_Harry_Arbuthnot","Acworth, Harry Arbuthnot",1
"Category:Adair, Mildred","1","","http://imslp.org/wiki/Category:Adair,_Mildred","Adair, Mildred",207
"Category:Adams, J. C.","1","","http://imslp.org/wiki/Category:Adams,_J._C.","Adams, J. C.",157857
"Category:Adams, E. Franklin","1","","http://imslp.org/wiki/Category:Adams,_E._Franklin","Adams, E. Franklin",96984
"Category:Adams, J. Willard","1","","http://imslp.org/wiki/Category:Adams,_J._Willard","Adams, J. Willard",626
"Category:Amadei, Michelangelo","1","","http://imslp.org/wiki/Category:Amadei,_Michelangelo","Amadei, Michelangelo",69
"Category:Adlam, Frank","1","","http://imslp.org/wiki/Category:Adlam,_Frank","Adlam, Frank",314
"Category:Adler, C. A.","1","","http://imslp.org/wiki/Category:Adler,_C._A.","Adler, C. A.",196786
"Category:Adigozalov, Vasif Zulfiqar","1","","http://imslp.org/wiki/Category:Adigozalov,_Vasif_Zulfiqar","Adigozalov, Vasif Zulfiqar",0
"Category:Adenis, Edouard","1","","http://imslp.org/wiki/Category:Adenis,_Edouard","Adenis, Edouard",10
"Category:Adhémar, Abel d'","1","","http://imslp.org/wiki/Category:Adhémar,_Abel_d'","Adhémar, Abel d'",36
"Category:Ambleville, Charles d'","1","","http://imslp.org/wiki/Category:Ambleville,_Charles_d'","Ambleville, Charles d'",41
"Category:Amberg, Herman","1","","http://imslp.org/wiki/Category:Amberg,_Herman","Amberg, Herman",94
"Category:Allegri, Filippo","1","","http://imslp.org/wiki/Category:Allegri,_Filippo","Allegri, Filippo",9437
"Category:Altmüller, Karl","1","","http://imslp.org/wiki/Category:Altmüller,_Karl","Altmüller, Karl",21
"Category:Alwens, Charles","1","","http://imslp.org/wiki/Category:Alwens,_Charles","Alwens, Charles",57
"Category:Alary, Giulio","1","","http://imslp.org/wiki/Category:Alary,_Giulio","Alary, Giulio",10
"Category:Alasgerov Suleyman Ayyub oglu","1","","http://imslp.org/wiki/Category:Alasgerov_Suleyman_Ayyub_oglu","Alasgerov Suleyman Ayyub oglu",0
"Category:Alasgerov, Suleyman Ayyub","1","","http://imslp.org/wiki/Category:Alasgerov,_Suleyman_Ayyub","Alasgerov, Suleyman Ayyub",1
"Category:Adler, C.A.","1","","http://imslp.org/wiki/Category:Adler,_C.A.","Adler, C.A.",196786
"Category:Aguirre, Julián","1","","http://imslp.org/wiki/Category:Aguirre,_Julián","Aguirre, Julián",109602
"Category:Andreyev, Leonid","1","","http://imslp.org/wiki/Category:Andreyev,_Leonid","Andreyev, Leonid",5975
"Category:Alassio, Serafino","1","","http://imslp.org/wiki/Category:Alassio,_Serafino","Alassio, Serafino",93
"Category:Agnelli, Lorenzo","1","","http://imslp.org/wiki/Category:Agnelli,_Lorenzo","Agnelli, Lorenzo",24990
"Category:Albites, Luciano","1","","http://imslp.org/wiki/Category:Albites,_Luciano","Albites, Luciano",31
"Category:Albert, Charles d'","1","","http://imslp.org/wiki/Category:Albert,_Charles_d'","Albert, Charles d'",300836
"Category:Aldrovandini, Giuseppe Antonio Vincenzo","1","","http://imslp.org/wiki/Category:Aldrovandini,_Giuseppe_Antonio_Vincenzo","Aldrovandini, Giuseppe Antonio Vincenzo",56
"Category:Alderson, Albion Percy","1","","http://imslp.org/wiki/Category:Alderson,_Albion_Percy","Alderson, Albion Percy",0
"Category:Aldrich, Richard","1","","http://imslp.org/wiki/Category:Aldrich,_Richard","Aldrich, Richard",84311
"Category:Aldomar, Pedro Juan","1","","http://imslp.org/wiki/Category:Aldomar,_Pedro_Juan","Aldomar, Pedro Juan",26
"Category:Aldous, John Edmund Paul","1","","http://imslp.org/wiki/Category:Aldous,_John_Edmund_Paul","Aldous, John Edmund Paul",31
"Category:Aldrich, Perley Dunn","1","","http://imslp.org/wiki/Category:Aldrich,_Perley_Dunn","Aldrich, Perley Dunn",2
"Category:Alday, François","1","","http://imslp.org/wiki/Category:Alday,_François","Alday, François",40
"Category:Aldis, Maud E.","1","","http://imslp.org/wiki/Category:Aldis,_Maud_E.","Aldis, Maud E.",73
"Category:Aldighieri, Gottardo","1","","http://imslp.org/wiki/Category:Aldighieri,_Gottardo","Aldighieri, Gottardo",26
"Category:Albrecht, Adalbert","1","","http://imslp.org/wiki/Category:Albrecht,_Adalbert","Albrecht, Adalbert",202
"Category:Albrecht, Ludwig","1","","http://imslp.org/wiki/Category:Albrecht,_Ludwig","Albrecht, Ludwig",32360
"Category:Albrecht, Eugen Maria","1","","http://imslp.org/wiki/Category:Albrecht,_Eugen_Maria","Albrecht, Eugen Maria",492
"Category:Albrecht, Hans","1","","http://imslp.org/wiki/Category:Albrecht,_Hans","Albrecht, Hans",48386
"Category:Albrecht, Hartwig","1","","http://imslp.org/wiki/Category:Albrecht,_Hartwig","Albrecht, Hartwig",165
"Category:Alcock Sr., John","1","","http://imslp.org/wiki/Category:Alcock_Sr.,_John","Alcock Sr., John",2279
"Category:Alcock, Walter Galpin","1","","http://imslp.org/wiki/Category:Alcock,_Walter_Galpin","Alcock, Walter Galpin",5
"Category:Amann, J.","1","","http://imslp.org/wiki/Category:Amann,_J.","Amann, J.",14601
"Category:Ackermann, Louise-Victorine","1","","http://imslp.org/wiki/Category:Ackermann,_Louise-Victorine","Ackermann, Louise-Victorine",22
"Category:Amadei, Albert","1","","http://imslp.org/wiki/Category:Amadei,_Albert","Amadei, Albert",287
"Category:Alsina y Maristany, Juan","1","","http://imslp.org/wiki/Category:Alsina_y_Maristany,_Juan","Alsina y Maristany, Juan",2
"Category:Allier, Gabriel","1","","http://imslp.org/wiki/Category:Allier,_Gabriel","Allier, Gabriel",1557
"Category:Alford, Henry","1","","http://imslp.org/wiki/Category:Alford,_Henry","Alford, Henry",25043
"Category:Alferaki, Achilles","1","","http://imslp.org/wiki/Category:Alferaki,_Achilles","Alferaki, Achilles",3
"Category:Aizberg, Ilya","1","","http://imslp.org/wiki/Category:Aizberg,_Ilya","Aizberg, Ilya",9
"Category:Ajayi, Sunday","1","","http://imslp.org/wiki/Category:Ajayi,_Sunday","Ajayi, Sunday",17229
"Category:Agnel, Émile","1","","http://imslp.org/wiki/Category:Agnel,_Émile","Agnel, Émile",83
"Category:Ambros, August Wilhelm","1","","http://imslp.org/wiki/Category:Ambros,_August_Wilhelm","Ambros, August Wilhelm",20
"Category:Ambuhl, Edward","1","","http://imslp.org/wiki/Category:Ambuhl,_Edward","Ambuhl, Edward",6
"Category:Amani, Nikolay","1","","http://imslp.org/wiki/Category:Amani,_Nikolay","Amani, Nikolay",31
"Category:Amberg, Johan","1","","http://imslp.org/wiki/Category:Amberg,_Johan","Amberg, Johan",344
"Category:Ammon, Blasius","1","","http://imslp.org/wiki/Category:Ammon,_Blasius","Ammon, Blasius",11
"Category:Amic, Henri","1","","http://imslp.org/wiki/Category:Amic,_Henri","Amic, Henri",89
"Category:Amann, Vincent Aloïse","1","","http://imslp.org/wiki/Category:Amann,_Vincent_Aloïse","Amann, Vincent Aloïse",4
"Category:Amelio, Alberto","1","","http://imslp.org/wiki/Category:Amelio,_Alberto","Amelio, Alberto",5767
"Category:Amelong, Juan Enrique","1","","http://imslp.org/wiki/Category:Amelong,_Juan_Enrique","Amelong, Juan Enrique",7
"Category:Amendola, Ugo","1","","http://imslp.org/wiki/Category:Amendola,_Ugo","Amendola, Ugo",1835
"Category:Ambrosius, Johanna","1","","http://imslp.org/wiki/Category:Ambrosius,_Johanna","Ambrosius, Johanna",378
"Category:Anchorena, Emilio Vicente","1","","http://imslp.org/wiki/Category:Anchorena,_Emilio_Vicente","Anchorena, Emilio Vicente",11
"Category:Anacker, August Ferdinand","1","","http://imslp.org/wiki/Category:Anacker,_August_Ferdinand","Anacker, August Ferdinand",73
"Category:Ambrosiny, François","1","","http://imslp.org/wiki/Category:Ambrosiny,_François","Ambrosiny, François",0
"Category:Anagnino, Spirito","1","","http://imslp.org/wiki/Category:Anagnino,_Spirito","Anagnino, Spirito",81
"Category:Ammann, Heinrich","1","","http://imslp.org/wiki/Category:Ammann,_Heinrich","Ammann, Heinrich",206
"Category:Ammann, Johann Jakob","1","","http://imslp.org/wiki/Category:Ammann,_Johann_Jakob","Ammann, Johann Jakob",84
"Category:Achté, Lorenz Nikolai","1","","http://imslp.org/wiki/Category:Achté,_Lorenz_Nikolai","Achté, Lorenz Nikolai",17
"Category:Aceves y Lozano, Rafael","1","","http://imslp.org/wiki/Category:Aceves_y_Lozano,_Rafael","Aceves y Lozano, Rafael",179
"Category:Abraham, Émile","1","","http://imslp.org/wiki/Category:Abraham,_Émile","Abraham, Émile",17358
"Category:Acciaiuoli, Filippo","1","","http://imslp.org/wiki/Category:Acciaiuoli,_Filippo","Acciaiuoli, Filippo",9
"Category:Ajello, Pietro","1","","http://imslp.org/wiki/Category:Ajello,_Pietro","Ajello, Pietro",255
"Category:Andersen-Wingar, Alfred","1","","http://imslp.org/wiki/Category:Andersen-Wingar,_Alfred","Andersen-Wingar, Alfred",71
"Category:Anderssen, Fridthjov","1","","http://imslp.org/wiki/Category:Anderssen,_Fridthjov","Anderssen, Fridthjov",44
"Category:Allahverdiyev, Jeyhun Kerim","1","","http://imslp.org/wiki/Category:Allahverdiyev,_Jeyhun_Kerim","Allahverdiyev, Jeyhun Kerim",59
"Category:Alxinger, Johann Baptist von","1","","http://imslp.org/wiki/Category:Alxinger,_Johann_Baptist_von","Alxinger, Johann Baptist von",2
"Category:Amadeo, Gaetano","1","","http://imslp.org/wiki/Category:Amadeo,_Gaetano","Amadeo, Gaetano",4977
"Category:Alger (real name Louis Schopfer), Robert","1","","http://imslp.org/wiki/Category:Alger_(real_name_Louis_Schopfer),_Robert","Alger (real name Louis Schopfer), Robert",0
"Category:Alsuyet, Claudio","1","","http://imslp.org/wiki/Category:Alsuyet,_Claudio","Alsuyet, Claudio",83
"Category:Adiego Navarro, Tomás","1","","http://imslp.org/wiki/Category:Adiego_Navarro,_Tomás","Adiego Navarro, Tomás",282
"Category:Albertini, Thomas Anton","1","","http://imslp.org/wiki/Category:Albertini,_Thomas_Anton","Albertini, Thomas Anton",61
"Category:Akhurst, William Mower","1","","http://imslp.org/wiki/Category:Akhurst,_William_Mower","Akhurst, William Mower",0
"Category:Abric, Léon","1","","http://imslp.org/wiki/Category:Abric,_Léon","Abric, Léon",67
"Category:Ambrose, Robert","1","","http://imslp.org/wiki/Category:Ambrose,_Robert","Ambrose, Robert",168130
"Category:Altan, Torumtay","1","","http://imslp.org/wiki/Category:Altan,_Torumtay","Altan, Torumtay",5
"Category:Allan, Maud","1","","http://imslp.org/wiki/Category:Allan,_Maud","Allan, Maud",29880
"Category:Akabuogu, Chukwudimma","1","","http://imslp.org/wiki/Category:Akabuogu,_Chukwudimma","Akabuogu, Chukwudimma",0
"Category:Adams, Ernest Harry","1","","http://imslp.org/wiki/Category:Adams,_Ernest_Harry","Adams, Ernest Harry",4283
"Category:Alıcıoğlu, Şafak","1","","http://imslp.org/wiki/Category:Alıcıoğlu,_Şafak","Alıcıoğlu, Şafak",207
"Category:Adalid, Marcial del","1","","http://imslp.org/wiki/Category:Adalid,_Marcial_del","Adalid, Marcial del",1470
"Category:Alwood, Richard","1","","http://imslp.org/wiki/Category:Alwood,_Richard","Alwood, Richard",930
"Category:Aliуеv Наbil","1","","http://imslp.org/wiki/Category:Aliуеv_Наbil","Aliуеv Наbil",64
"Category:Altenburg, Michael","1","","http://imslp.org/wiki/Category:Altenburg,_Michael","Altenburg, Michael",16648
"Category:Anatra, Emilio","1","","http://imslp.org/wiki/Category:Anatra,_Emilio","Anatra, Emilio",341
"Category:Alanus, Johannes","1","","http://imslp.org/wiki/Category:Alanus,_Johannes","Alanus, Johannes",91
"Category:Amadieu, Sébastien","1","","http://imslp.org/wiki/Category:Amadieu,_Sébastien","Amadieu, Sébastien",90
"Category:Andersen, Arthur Olaf","1","","http://imslp.org/wiki/Category:Andersen,_Arthur_Olaf","Andersen, Arthur Olaf",484
"Category:Albarella, Riccardo","1","","http://imslp.org/wiki/Category:Albarella,_Riccardo","Albarella, Riccardo",583
"Category:Andersen, Anton Jörgen","1","","http://imslp.org/wiki/Category:Andersen,_Anton_Jörgen","Andersen, Anton Jörgen",228
"Category:Altmann, Wilhelm","1","","http://imslp.org/wiki/Category:Altmann,_Wilhelm","Altmann, Wilhelm",199
"Category:Alveri, Giovanni Battista","1","","http://imslp.org/wiki/Category:Alveri,_Giovanni_Battista","Alveri, Giovanni Battista",1066
"Category:Adriaen Willaert Foundation","1","","http://imslp.org/wiki/Category:Adriaen_Willaert_Foundation","Adriaen Willaert Foundation",11
"Category:Adams, Arthur","1","","http://imslp.org/wiki/Category:Adams,_Arthur","Adams, Arthur",461853
"Category:Albert, Charles F.","1","","http://imslp.org/wiki/Category:Albert,_Charles_F.","Albert, Charles F.",151174
"Category:Altès, Ernest Eugène","1","","http://imslp.org/wiki/Category:Altès,_Ernest_Eugène","Altès, Ernest Eugène",12828
"Category:Alzedo, José Bernardo","1","","http://imslp.org/wiki/Category:Alzedo,_José_Bernardo","Alzedo, José Bernardo",634
"Category:Aliуеv, Наbil","1","","http://imslp.org/wiki/Category:Aliуеv,_Наbil","Aliуеv, Наbil",64
"Category:Alfred, Duke of Saxe-Coburg-Gotha","1","","http://imslp.org/wiki/Category:Alfred,_Duke_of_Saxe-Coburg-Gotha","Alfred, Duke of Saxe-Coburg-Gotha",227
"Category:Anderson, Elbert","1","","http://imslp.org/wiki/Category:Anderson,_Elbert","Anderson, Elbert",16595
"Category:Aix, Pascal d'","1","","http://imslp.org/wiki/Category:Aix,_Pascal_d'","Aix, Pascal d'",11099
"Category:Aikin, Jesse Bowman","1","","http://imslp.org/wiki/Category:Aikin,_Jesse_Bowman","Aikin, Jesse Bowman",43
"Category:Adams, Franklin Stewart","1","","http://imslp.org/wiki/Category:Adams,_Franklin_Stewart","Adams, Franklin Stewart",27615
"Category:Aksyonov, Semyon","1","","http://imslp.org/wiki/Category:Aksyonov,_Semyon","Aksyonov, Semyon",19
"Category:Albertus, A.O.","1","","http://imslp.org/wiki/Category:Albertus,_A.O.","Albertus, A.O.",103
"Category:Akerman, R.F. Martin","1","","http://imslp.org/wiki/Category:Akerman,_R.F._Martin","Akerman, R.F. Martin",11
